deu	Wer seine Sprache nicht achtet und liebt, kann auch sein Volk nicht achten und lieben; wer seine Sprache nicht versteht, versteht auch sein Volk nicht, denn in den Tiefen der Sprache liegt alles innere Verständnis und alle geistige Eigentümlichkeit des Volkes verhüllt.
ita	Parlerò con loro più tardi.
deu	Viele Schwestern haben einander satt.
ita	Perché vuoi vederci?
ita	Perché vuole vederci?
ita	Perché volete vederci?
ita	Perché ci vuoi vedere?
ita	Perché ci vuole vedere?
ita	Perché ci volete vedere?
ita	Non possiamo aiutarlo ora.
ita	Non possiamo aiutarlo adesso.
ita	Non lo possiamo aiutare ora.
ita	Non lo possiamo aiutare adesso.
ita	Non riusciamo ad aiutarlo ora.
ita	Non riusciamo ad aiutarlo adesso.
deu	Er begleitete seine Schwester.
ita	Non riusciamo ad aiutarla ora.
ita	Non riusciamo ad aiutarla adesso.
ita	Ho provato a convincerla.
ita	Provai a convincerla.
ita	Ho cercato di convincerla.
ita	Cercai di convincerla.
ita	Ho provato a convincerlo.
ita	Provai a convincerlo.
ita	Ho cercato di convincerlo.
ita	Cercai di convincerlo.
deu	Ich sah meine Schwester dort.
ita	Ho quasi rovesciato del caffè sulla mia tastiera.
deu	Da sah ich meine Schwester.
epo	Kiu sian lingvon ne respektas kaj amas, ankaŭ sian popolon ne povas respekti kaj ami; kiu sian lingvon ne komprenas, ankaŭ sian popolon ne komprenas, ĉar en la profundaĵoj de la lingvo estas vualitaj la memkompreno kaj ĉiuj spiritaj propraĵoj de la popolo.
deu	Hast du viele Schwestern?
epo	Tomo ne faras policajn enketojn, li nur reguligas la trafikon.
deu	Du hast einige Schwestern, oder?
epo	Ni ĉiuj pensas la samon, pri tio mi certas.
deu	Ich bin deine große Schwester.
ita	Ho deciso di fidarmi di lui.
epo	Mi ŝatus esti edziĝinta kun via fratino anstataŭ vi.
deu	Bist du in meine Schwester verliebt?
epo	Mi neniam disponas sufiĉan tempon por miaj hejmtaskoj.
deu	Du begehrst meine Schwester, oder nicht?
epo	Ĉu ĉiuj ĉi aferoj estas ŝtelitaj?
ita	Stai pensando a lui?
ita	Sta pensando a lui?
epo	Kial rezigni nun?
ita	State pensando a lui?
epo	Vi konas ilin, ĉu ne?
deu	Meine Schwester ist Nachrichtenmoderatorin.
epo	Neniu petas de vi tion.
deu	Jihan und Apita sind Schwestern.
ita	Gli sto portando il suo pranzo.
ita	Le sto portando il suo pranzo.
ita	Voglio parlare con lei ora.
ita	Voglio parlare con lei adesso.
epo	Lacigis min spekti tiun neinteresan matĉon.
ita	Voglio parlare con lui ora.
ita	Voglio parlare con lui adesso.
epo	Tiamaniere vi agas!
epo	Mi provos trovi unu el ili.
ita	Perché nessuno li aiuterà?
ita	Perché nessuno le aiuterà?
deu	Meine Schwester schwimmt gut.
epo	Tomo bredas kurkolombojn.
epo	Tiu maŝino funkcias memstare.
deu	Meine Schwester geht auf die Akademie.
epo	Tio estus preskaŭ perfekta.
deu	Warum tötete Tom sich selbst?
epo	Ni estos savitaj.
epo	Mi supozas, ke vi sendube ege malsatas.
epo	Ni ĵetis la ŝuojn tra la fenestro.
epo	Mi esperas, ke vi kapablos dormi.
rus	Он как слон в посудной лавке.
epo	Sinjorino Green, de kiuj miaj infanoj ricevas kantolecionojn, prezentos recitalon en la venonta dimanĉo.
epo	Krom tio, endas scii, ke mi permesas al mi iom da ironio de tempo al tempo.
deu	Dieses Kleidungsstück kostet zehn Dollar.
epo	Ĉu vi estas interesita?
epo	La vento klakfermadis la malfermitan fenestron.
epo	Eble ili troviĝas en danĝero.
ita	Gli altri non li vogliono qui.
ita	Le altre non li vogliono qui.
ita	Gli altri non le vogliono qui.
epo	Ni iru manĝi. Mi ege malsatas.
ita	Le altre non le vogliono qui.
ita	Ho detto loro di essere prudenti.
ita	Dissi loro di essere prudenti.
ita	Il tuo freezer sta ancora funzionando?
ita	Il suo freezer sta ancora funzionando?
ita	Il vostro freezer sta ancora funzionando?
ita	Sarei dovuto andare con lei.
ita	Sarei dovuta andare con lei.
ita	Sarei dovuto andare con lui.
ita	Sarei dovuta andare con lui.
por	Ele foi pego de surpresa.
por	Ele foi pega de surpresa.
deu	Ich ahnte es wie die anderen.
por	Minha mãe está preocupada.
por	Eu sou escritor.
por	Tom não deveria ter confiado em Maria.
deu	Derzeit sind Europäer wie Amerikaner.
ita	Gli dirò che hai chiamato.
ita	Gli dirò che ha chiamato.
ita	Gli dirò che avete chiamato.
ita	Le dirò che hai chiamato.
ita	Le dirò che ha chiamato.
ita	Le dirò che avete chiamato.
fra	Les chats n'aiment pas être baignés.
deu	Eine erfolgreiche Industrienation, das heißt eine Nation mit Zukunft, lässt sich nicht als kollektiver Freizeitpark organisieren.
deu	An gemeinschaftlichen Haustüren ist ein Andrang.
ita	Farei meglio a parlare con loro.
ita	Vuoi che lo chieda a lei?
ita	Vuole che lo chieda a lei?
ita	Volete che lo chieda a lei?
ita	Perché non vai a giocare con lui?
ita	Perché non vai a suonare con lui?
ita	Perché non va a giocare con lui?
ita	Perché non va a suonare con lui?
ita	Perché non andate a giocare con lui?
ita	Perché non andate a suonare con lui?
ita	Sei sicura che funzionerà?
ita	È sicuro che funzionerà?
ita	È sicura che funzionerà?
ita	Siete sicuri che funzionerà?
ita	Siete sicure che funzionerà?
epo	Sukcesa industria nacio, tio signifas nacio kun estonteco, ne estas organizata kiel kolektiva libertempa parko
ita	Gli preparerò un po' di sandwich.
ita	Le preparerò un po' di sandwich.
ita	Non li troverai.
ita	Non le troverai.
ita	Non li troverà.
ita	Non le troverà.
ita	Non li troverete.
ita	Non le troverete.
ita	Andrò a trovarli.
ita	Andrò a trovarle.
ita	Li andrò a trovare.
ita	Le andrò a trovare.
ita	Tom potrebbe averli seguiti.
ita	Tom potrebbe averle seguite.
ita	Tom li potrebbe avere seguiti.
ita	Tom le potrebbe avere seguite.
deu	Mein Gefährte ist ein Popstar.
deu	Schaue immer vorwärts und habe dabei die Vergangenheit vor Augen.
ita	Ho trovato una bella cravatta per lui.
ita	Ho trovato una bella cravatta per lei.
ita	Le hai chiesto dei soldi?
ita	Le ha chiesto dei soldi?
ita	Le avete chiesto dei soldi?
ita	Le hai chiesto del denaro?
ita	Le ha chiesto del denaro?
ita	Le avete chiesto del denaro?
ita	Proverò a trovarlo.
ita	Cercherò di trovarlo.
fra	J'aime le café et des toasts au petit-déjeuner.
epo	Rrigardu ĉiam antaŭen kaj ne perdu samtempe la pasintecon for de la okuloj.
ita	Perché non lo chiedi a loro?
ita	Perché non lo chiede a loro?
ita	Perché non lo chiedete a loro?
deu	Du hast den gleichen Namen wie mein Vater.
ita	Lo sto facendo per loro.
ita	La sto facendo per loro.
deu	Kriminalität und Gewalt sind Zeugnisse der Not und der Armut im eigenen Land.
ita	Non mi preoccupo per lui.
ita	Non sono preoccupato per lui.
ita	Non sono preoccupata per lui.
fra	Les bus à la campagne n'arrivent généralement pas à l'heure.
ita	Andremo a parlare con lei.
ita	Andremo a parlare con lui.
ita	Forse dovremmo aiutarli.
ita	Forse dovremmo aiutarle.
deu	Dein Geliebter gleicht augenscheinlich einem Affen.
ita	Voglio che mi rispetti.
fra	J'ai presque renversé du café sur mon clavier.
epo	Krimo kaj perforto estas atestoj de mizero kaj de malriĉeco en la propra lando.
epo	Vi konis la respondon en ĝia tuteco.
epo	Kiu neniam ekardis pro kolero, ankaŭ la amon ne konas.
epo	Ĝuste hodiaŭ mi subskribos mian kontrakton.
deu	Zu „träumen“ ist das Verlangen der Seele nach Erfüllung und die Glückseligkeit des Tiefschlafs.
epo	Flaru ĉi floron.
spa	A los loros les gusta bañarse.
epo	Libera nacio povas ekhavi liberiganton, subjugita nacio ricevos nur subpremanton.
deu	Alle Brüder verabscheuen einander.
spa	A los loros mucho les gusta hablar.
epo	Sonĝi estas la deziro de la animo por plenumo kaj la feliĉo de profunda dormo.
ita	Non l'ho vista di recente.
ita	Non l'ho visto recentemente.
ita	Non l'ho vista recentemente.
deu	Mein Tag und seine Kehrseite verschwanden gleichermaßen.
ita	Non li troverai lì.
ita	Non le troverai lì.
ita	Non li troverà lì.
ita	Non le troverà lì.
ita	Non li troverete lì.
ita	Non le troverete lì.
deu	Vergangene Nacht waren sie beide zusammen.
ita	Vorresti vederlo?
ita	Vorreste vederlo?
ita	Vorrebbe vederlo?
ita	Vorresti vederla?
ita	Vorreste vederla?
ita	Vorrebbe vederla?
ita	Un cobra ha morso Tom.
ita	Un cobra morse Tom.
ita	Mary è greca.
ita	I greci sono dei bravi cuochi.
ita	Mary è turca.
ita	Tom è turco.
ita	Perché tuo fratello mi odia?
ita	Perché suo fratello mi odia?
ita	Perché vostro fratello mi odia?
ita	Lo farò ascoltare.
ita	La farò ascoltare.
ita	Non la sto coinvolgendo.
ita	Non sto coinvolgendo Tom.
ita	Non li sto coinvolgendo.
ita	Non le sto coinvolgendo.
ita	Non volevo che partissero.
ita	Non volevo che se ne andassero.
deu	Meine liebe Tante, das ist Tom!
deu	Hattet ihr beiden ein gemeinsames Sexualleben?
deu	Habt ihr beiden miteinander gevögelt?
rus	Полиция оштрафовала водителя, не соблюдавшего правила дорожного движения.
deu	Zivilisierte Gesellschaften sind so sehr an die Heuchelei gewöhnt, dass jemand, der ehrlich seine Meinung sagt, als verletzend oder dumm angesehen wird.
deu	Glaubst du, sie wären zum Freitod fähig?
ita	Niente di quello è successo in realtà.
ita	Nulla di quello è successo in realtà.
ita	Niente di quello è capitato in realtà.
ita	Nulla di quello è capitato in realtà.
epo	Mi vere ŝatus, se vi ne vidintus tion.
ita	Sto aspettando che ritorni.
ita	Non può essere lei.
ita	Tom non era felice di vederci.
ita	Parlo solo in francese con lui.
ita	Parlo solo in francese con lei.
epo	Jen estas tio, kion mi estas supozata fari.
ita	Ho delle brutte notizie per lei.
ita	Ho delle brutte notizie per lui.
epo	En suda Koreujo, la plej potenca membro de familio, ordinare la plej aĝa viro, havas la povon forsendi siajn familianojn en psikiatrian hospitalon laŭ sia bonvolo.
epo	Vi diris, ke mi povos paroli al Tomo.
epo	Vi diris, ke mi povos paroli kun Tomo.
epo	Vi diris, ke mi povos alparoli Tomon.
epo	Nun, mia kara sinjoro, saltu tra la fenestro!
ita	Non prenderli troppo seriamente.
ita	Non prenderle troppo seriamente.
ita	Non prendeteli troppo seriamente.
ita	Non prendetele troppo seriamente.
epo	Tomo kaj Manjo reiris al siaj sidlokoj.
ita	Non li prenda troppo seriamente.
ita	Non le prenda troppo seriamente.
ita	Non li prendete troppo seriamente.
ita	Non le prendete troppo seriamente.
ita	Non li prendere troppo seriamente.
ita	Non le prendere troppo seriamente.
epo	La leĝo punas la stiradon de iu sub influo de drogoj.
rus	Я вижу десять детей.
epo	La viro, kiu legas libron tie, estas mia patro.
epo	Mi promesis al miaj gepatroj, ke mi ne drinkos.
ita	Tom è un bugiardo patologico.
epo	Mi ne komprenas tiun ĉi vorton. Ĉu vi povas ĝin klarigi al mi?
epo	Mi ne komprenas tiun ĉi vorton. Ĉu vi bonvolas ĝin klarigi al mi?
epo	Tomo petis lin malfermi la fenestron.
epo	Mi ĉiam fidis al ŝi.
epo	Ŝi vidis ŝin en la flughaveno.
epo	Kion vi ankoraŭ kaŝas al mi?
epo	Viro estas feliĉa tiom longe, kiom li decidis esti tia, kaj neniu povas malhelpi lin.
epo	Ŝi iĝis pala.
epo	Mi ne deziris esti tie.
deu	Hunde und Katzen sind die besseren Menschen.
epo	La suno ĉiam brulvundis la okulojn de siaj adorantoj.
epo	Mi startigis la motoron.
epo	Hundoj kaj katoj estas la pli bonaj homoj.
ita	Perché non ti siedi con me?
ita	Perché non si siede con me?
ita	Perché non vi sedete con me?
deu	Armut schafft Kriminalität.
epo	Malriĉeco kreas krimecon.
deu	Das Heim eines Mannes ist die Festung der Familie – in der Weib und Kinder Schutz und Geborgenheit finden.
ita	Mary e Tom presumibilmente divorzieranno.
por	A ira é má conselheira.
epo	La hejmo de viro estas la fortikaĵo de la familio – en ĝi trovas edzino kaj infanoj protektadon kaj sekurecon.
deu	Der Mensch dringt bis zu den Sternen vor – und vergisst dabei, seinen eigenen Planeten zu schützen.
por	Não existe mulher feia, o que há é pouco álcool.
deu	Maria hat ihrer Tochter ein paar neue Bücher mitgebracht.
deu	Maria brachte ihrer Tochter ein paar neue Bücher mit.
deu	Sie lernen jeden Tag neue Vokabeln.
epo	En ĉiu tago ili lernas novajn vortojn.
epo	La homo penetras ĝis al la steloj - kaj dume forgesas protekti sian propran planedon.
deu	Das Lehrbuch besteht aus drei Abschnitten.
deu	Wir müssen uns endlich wieder an die einstigen, längst vergessenen Werte der Menschheit erinnern - Werte wie Brüderlichkeit, Gleichheit, Güte, Nächstenliebe, Barmherzigkeit, Loyalität, Ehrlichkeit und Aufrichtigkeit.
epo	La lernolibro konsistas el tri sekcioj.
por	A festa será amanhã.
deu	In diesem Hause liebt man keinen Lärm.
epo	En ĉi tiu domo oni ne ŝatas bruon.
deu	Hat er auf alle deine Briefe geantwortet?
epo	Ĉu li respondis ĉiujn viajn leterojn?
deu	Toms Worte überraschten mich.
epo	La vortoj de Tomo surprizis min.
ita	Non dovremmo aspettarla?
ita	Non dovremmo aspettarlo?
deu	Meine Töchter gehen zur Schule.
deu	Läuft im Fernsehen etwas Interessantes?
epo	Ni devas nin finfine rememori al la iamaj, longe forgesitaj valoroj de la homaro – valoroj kiel frateco, egaleco, bonkoreco, amo al la proksimulo, kompatemo, lojaleco, honesteco kaj sincereco.
epo	Ĉu estas interesa televidaĵo?
deu	Kriminalität, Prostitution, Drogen und Gewalt sind ein Zeugnis der herrschenden Not und der Armut im eigenen Land.
deu	Warum fährst du so langsam?
deu	Ich denke, da muss kein Komma hin.
epo	Mi opinias, ke komo tie ne necesas.
deu	Toms Kinder arbeiten, seine Enkel aber sind noch Schüler.
deu	Ich brauche deinen Bleistift nicht. Ich habe viele eigene.
epo	Krimo, prostituado, drogoj kaj perforto estas atesto de la reganta mizereco kaj de la malriĉeco en la propra lando.
deu	Ich wünschte so sehr, sie wäre hier bei uns!
deu	Unsere Küche hat einen neuen Koch.
deu	Toms Eltern haben fünf Kinder: drei Söhne und zwei Töchter.
epo	Mi ne bezonas vian krajonon. Mi havas multajn proprajn.
deu	„Soll ich dir ein Bier holen?“ – „Nein, ich trinke besser Mineralwasser.“
deu	Wir haben dieses Problem gelöst.
deu	Wo wohnt deine Schwester?
epo	Kie loĝas via fratino?
epo	La infanoj de Tomo laboras, sed liaj nepoj estas ankoraŭ lernantoj.
eng	I am just as confused as you are.
deu	Maria ist mit Toms Verhalten äußerst unzufrieden.
eng	He was just as confused as she was.
eng	She was just as confused as he was.
epo	Manjo treege malkontentas pri la konduto de Tomo.
epo	Kial vi veturas tiom malrapide?
deu	Komm zu uns! Hier ist frei.
deu	Komm zu uns! Hier ist ein freier Platz.
epo	Miaj filinoj iras al la lernejo.
epo	Miaj filinoj estas lernantinoj.
rus	Том считал Мэри ангелом, но на самом деле она была дьяволицей.
deu	Weißt du, wer der beste Papa auf der Welt ist?
rus	Том всегда включает телевизор на такую громкость, что его слышно на весь дом.
deu	„Weißt du, wer der beste Papa auf der Welt ist?“ – „Ich?“ – „Nö, der Papa von Tom!“
epo	Tom levis honteme la manon.
eng	Tom apologized on Mary's behalf.
rus	Пей молоко!
eng	It’s better than nothing.
rus	Время ещё детское.
deu	Toms frauenfeindliche Äußerungen nehme ich schon gar nicht mehr wahr.
rus	Когда вы поедете к Тому?
epo	Mi jam tute ne plu atentas la malamikajn diraĵojn de Tomo kontraŭ virinoj.
deu	Er rief Tom an, den einzigen Menschen, der ihm helfen konnte.
rus	Абсолютной правды не существует — это бесспорно.
epo	Li telefonis al Tomo, la ununura persono, kiu povis helpi al li.
ita	Tom di solito non va al lavoro in macchina.
ita	Tom solitamente non va al lavoro in macchina.
rus	Хватит играть, принимайся за уроки!
deu	Ihr Freund sieht wie ein Affe aus.
rus	Живую изгородь не подстригали уже несколько месяцев.
ita	Perché ti stai nascondendo da noi?
rus	Забор прогнил, потому что его много лет не подкрашивали.
deu	Tom übersetzte einen Text ins Toki Pona und ließ ihn dann von Maria zurück ins Deutsche übersetzen. Der anschließende Vergleich mit dem Original war höchst befremdlich und höchst amüsant.
ita	Perché si sta nascondendo da noi?
ita	Perché vi state nascondendo da noi?
rus	Газон уже несколько недель некошеный.
rus	Газон уже несколько недель не косили.
epo	Tomo tradukis tekston en la lingvon Toki Pona kaj poste igis Manjon retraduki ĝin en la germanan. La sekvanta komparo kun la originalo estis ege stranga kaj ege amuza.
rus	Газон ещё слишком влажный, чтобы его косить.
rus	Он сделал это из любви к искусству.
rus	Округ Митте находится в центре Берлина.
deu	Er tat es aus Liebe zur Kunst.
epo	Li faris tion pro amo al la arto.
ita	È partito in orario.
rus	Почему мотыльков притягивает искусственный свет?
rus	Мне нравится ход твоих мыслей.
rus	Я не совсем это имел в виду, но мне нравится ход твоих мыслей.
fra	Il semble bien connaître le chemin.
deu	Er scheint den Weg gut zu kennen.
fra	Il conduit de plus en plus vite !
deu	Er fährt immer schneller!
fra	Je peux à peine le suivre.
deu	Ich kann ihm kaum noch folgen.
fra	Avez-vous encore mal à l'estomac ?
spa	Más vale morir de pie que vivir de rodillas.
deu	Haben Sie noch Magenschmerzen?
rus	Я за ним едва поспеваю.
rus	Он, похоже, хорошо знает дорогу.
rus	Приходи! Ещё не поздно.
rus	Да, неплохо!
fra	Comment allez-vous aujourd'hui ?
rus	Я уже немного говорю по-немецки!
rus	Зачем вы изучаете немецкий?
rus	Пожалуйста, задавайте вопросы.
rus	Я лечу в Париж.
rus	Я улетаю в Париж.
fra	J'ai vomi toute la soirée.
rus	Ржу не могу!
deu	Ich habe mich den ganzen Abend übergeben.
rus	Зачем Вы изучаете немецкий?
rus	Смотрите! Это там не ваш брат?
rus	Я просто хочу спать!
rus	Что ты сегодня вечером делаешь, Пьер?
rus	У него старшая сестра и младшая.
rus	У него есть старшая сестра и младшая.
rus	Ты знаешь мою сестру?
rus	Ты знаком с моей сестрой?
rus	Это совсем просто.
rus	Я хочу, чтобы вы кое-что увидели.
rus	Я хочу, чтобы ты кое-что увидел.
rus	Я хочу, чтобы ты кое-что увидела.
rus	Мы не будем делать ничего такого, чего ты не захочешь.
epo	La vesperfesteno estos morgaŭ.
spa	La fiesta será mañana.‎
spa	A los políticos mucho les gusta hablar.
spa	A los mosquitos mucho les gusta picar.
eng	Copier!
eng	Copycat!
spa	A los lobos mucho les gusta aullar.
fra	Mon Dieu, qu'allons-nous faire ?
spa	El fénec es el zorro más pequeño del mundo.
deu	Mein Gott, was sollen wir bloß machen?
spa	El tigre es el felino más grande del mundo.
fra	Attends ! Fais attention !
spa	La musaraña es el mamífero más pequeño del mundo.
deu	Warte! Paß auf!
fra	Trop tard ! Elle nous a déjà vus.
por	Nós não vamos fazer nada que você não queira.
spa	La ballena azul es el mamífero más grande del mundo.
por	Eu quero que você veja algo.
deu	Zu spät! Sie hat uns schon gesehen.
por	Eu quero que vocês vejam algo.
fra	Finis ton verre ! Nous devons partir !
por	Você conhece minha irmã?
deu	Trink dein Glas aus! Wir müssen gehen!
spa	El zunzuncito es el pájaro más pequeño del mundo.
por	Tu conheces minha irmã?
por	Ele tem uma irmã mais velha e uma mais jovem.
fra	Je suis célibataire et je n'ai pas d'enfants.
deu	Ich bin ledig und habe keine Kinder.
por	Eu só quero dormir!
spa	El avestruz es el pájaro más grande del mundo.
por	Eu estou querendo simplesmente dormir!
fra	Encore quelques petites questions, s'il vous plaît.
deu	Noch einige kleine Fragen, bitte.
fra	Ma fille a trois ans.
deu	Meine Tochter ist drei Jahre alt.
fra	Elle peut parler autant qu'elle veut.
deu	Sie kann so viel reden, wie sie will.
deu	Nicht einmal Tom konnte Maria überzeugen.
fra	Ton travail m'intéresse beaucoup.
deu	Du wirst laufen müssen, Tom.
deu	Mein Vater konnte sich nicht einmal mehr an seinen eigenen Namen erinnern.
deu	Deine Arbeit interessiert mich sehr.
spa	A los jaguares les gusta nadar.
deu	Danke, dass Sie sich Zeit genommen haben, mit uns zu sprechen.
fra	Ils croient que je représente exactement ce qu'ils recherchent.
por	Podem fazer perguntas, por favor.
spa	A los leones no les gusta nadar.
deu	Sie glauben, ich bin genau das, was sie brauchen.
fra	Pourquoi regardes-tu la télévision toute l'après-midi ?
deu	Warum siehst du den ganzen Nachmittag fern?
fra	Avez-vous envie de manger avec moi ?
deu	Haben Sie Lust, mit mir zu essen?
por	Não foi isso que eu quis dizer, mas eu gosto da maneira como o entendeste.
por	Por que as mariposas são atraídas pela luz artificial?
por	Ele fez isso por amor à arte.
spa	Los elefantes son grandes nadadores.
por	possível / pode/ capaz / não mau / muito bom
fra	Pouvons-nous changer de chambre ?
deu	Wie oft gehst du nach Boston?
deu	Können wir das Zimmer wechseln?
deu	Der Film hat schon angefangen.
deu	Die Spargelernte beginnt dieses Jahr früher.
deu	Mama und Papa werden bestimmt nicht böse.
fra	Par ce temps, je ne vais pas dans la rue.
deu	Das ist, warum ich es zur Sprache gebracht habe.
deu	Alles was du tun musst, ist ihre Antwort abzuwarten.
deu	Bei dem Wetter gehe ich nicht auf die Straße.
fra	Il pleut à torrents.
spa	Los pingüinos son nadadores rápidos.
fra	Excusez-moi, Monsieur le Directeur, puis-je vous déranger un instant ?
eng	Could God create a rock so heavy that even He could not lift it?
spa	Los halcones son las criaturas más rápidas del planeta.
deu	Entschuldigen Sie, Herr Direktor, darf ich Sie einen Augenblick stören?
rus	Ты кладёшь слишком много перца.
rus	Слишком поздно! Она нас уже увидела.
fra	Il veut que l'on examine son cas.
eng	I have always followed my instincts.
eng	They seemed to be mad at each other.
deu	Er will, dass man seinen Fall überprüft.
eng	She threw her arms around his neck.
eng	There was no sign of him.
eng	There was no sign of her.
eng	I followed my instinct.
eng	Learn to trust your instincts.
ita	Impara a fidarti dei tuoi istinti.
ita	Impari a fidarsi dei suoi istinti.
ita	Imparate a fidarvi dei vostri istinti.
eng	The story is a first-person narrative.
eng	Her eyes met his.
eng	The film has already started.
eng	Tom toyed with his food.
eng	I'm single and have no children.
eng	I'm single and childless.
ita	Non posso guardarla.
ita	Ho degli affari con lei.
ita	Qualcuno potrebbe averci seguiti.
ita	Qualcuno potrebbe averci seguite.
ita	Non posso chiedergli di mentire.
ita	Non riesco a chiedergli di mentire.
eng	You're still grounded.
eng	I just want to sleep
eng	Tom was the last student to leave.
ita	Ti ho detto di indossare una cravatta.
ita	Vi ho detto di indossare una cravatta.
eng	Tom collected his books.
ita	Le ho detto di indossare una cravatta.
ita	Ho dato loro un po' di soldi.
ita	Ho dato loro un po' di denaro.
eng	Tom is watching the news.
rus	Том смотрит новости.
rus	Научись доверять инстинктам.
eng	There are billions of stars in our galaxy.
eng	The stars are so beautiful!
spa	Tom señaló a la pantalla.
spa	Tom abrió la puerta mosquitera.
spa	¿Cuál es tu salvapantallas favorito?
epo	Mi preskaŭ certas, ke Tomo scias, kion li supozatas fari.
epo	Vi parolas, kvazaŭ vi estus la ĉefo.
spa	Haz click para esconder esta pantalla.
spa	Este teléfono tiene una pantalla multitáctil.
ita	Le stelle sono così belle!
spa	Esta nueva pantalla es mucho más brillante.
eng	Mary is a mermaid.
spa	Tom empujó abriendo la puerta mosquitera.
epo	Ĉu vi interesiĝas pri bazopilko, Tomo?
spa	Un biombo dividía la habitación en dos.
epo	Vi ne scias, kion Tomo kapablas fari.
epo	La steloj estas tiel belaj!
epo	Tomo ne estas disponebla ĉi-momente. Ĉu mi notu mesaĝon?
spa	Gira tu pantalla para ver otras imágenes.
spa	Tom continuó mirando fijamente a la pantalla en blanco.
spa	Tom miraba fijamente a la pantalla del ordenador en blanco.
spa	Tom está mirando a su pantalla del ordenador..
spa	La pantalla solo emite luz verde.
spa	Tom accidentalmente rompió su pantalla del teléfono.
spa	Ella trataba de proteger a su hijo de la realidad.
spa	Tom solo está mirando fijamente la pantalla del ordenador.
spa	Los ojos de Tom estaban pegados a la pantalla.
spa	La pantalla de mi teléfono tiene un pixel dañado.
spa	Es mucho mejor en una pantalla grande.
spa	Tom miraba lo que pasaba en la pantalla del ordenador.
spa	Tom se asomó a la cocina a través de la mosquitera.
ita	Le macchine sono arrivate lì una dopo l'altra.
spa	Me acabo de comprar un televisor de pantalla plana de 40 pulgadas.
spa	La pantalla tiene una relación ancho/alto de 4:3.
spa	Acércate para que puedas ver mejor la pantalla.
eng	Tom bought two airline tickets to Paris.
spa	Él usó su mano para proteger sus ojos de la luz del sol.
spa	Ella usó su mano para proteger sus ojos de la luz del sol.
ita	Avevo bisogno di parlare con lui.
ita	Avevo bisogno di parlare con lei.
eng	Istanbul is located along the Bosphorus.
spa	Lo hice de forma que solo un superusuario podría tener acceso a la pantalla administrativa.
eng	The Eurail pass allows for unlimited travel inside Europe.
spa	No me gusta sentarme tan cerca de la pantalla.
spa	¿Puedes ver la barra de herramientas en el fondo de la pantalla?
spa	La joven quería ser una estrella de cine.
spa	Podemos ver en la pantalla lo que ves delante de ti.
eng	The Orient Express was a luxury passenger train that ran between Paris, France and Istanbul, Turkey.
eng	The Orient-Express is one of the world's most famous luxury passenger trains.
eng	The Trans-Siberian Railway was completed in 1916.
eng	The Trans-Siberian Railway is the longest railway in the world.
eng	The Trans-Siberian Railway connects Moscow and Vladivostok.
epo	Ni devas obei ordonojn.
eng	Denali is highest peak in North America.
eng	Anchorage is the largest city in Alaska.
eng	Juneau is the capital of Alaska.
por	Isso não funciona, né?
por	Eu estou aqui todas as noites.
por	Tô aqui todas as noites
por	Tô aqui toda noite.
por	Estou aqui toda noite.
por	Eu estou um pouco gordo.
por	Tô um pouco gordo.
por	Você pode esperar até às 2h30 da tarde?
por	No momento não tenho sede.
por	Você ainda tá com sede?
por	Ainda estás com sede?
por	Tom está com sede, e eu também.
por	Tom está com fome e com sede.
por	Todos estão com sede.
por	Todo mundo tá com sede.
eng	Do you play sports?
eng	Do you like to play the piano?
eng	What would you like to accomplish with your piano lessons?
eng	I enjoy playing the piano.
eng	Do you like playing the piano?
eng	Tom and his friends are playing soccer in the park.
eng	Do you have any other hobbies?
eng	Would you like to learn to play the piano?
eng	Cheetahs cannot climb trees.
fra	Les guépards ne peuvent pas grimper aux arbres.
deu	Geparde können nicht auf Bäume klettern.
spa	Los guepardos no pueden trepar a los árboles.
fra	Tom supplia Mary de lui donner une autre chance.
fra	Les chats sont capables de grimper aux arbres, mais pas les chiens.
fra	J'aimerais avoir un bon dictionnaire de français.
deu	Die Globalisierung der Wirtschaft ist eine Tatsache. Aber ich fürchte, dass wir ihre Anfälligkeit unterschätzt haben
eng	The cats are drinking milk from a bowl.
eng	Dogs are not allowed in his city.
eng	His castle was made of broken glass.
eng	His castle was made of bamboo.
eng	His castle was made of wood.
eng	His castle was made of stone.
eng	His castle was made of metal.
eng	Nestor is eating pancit Malabon.
epo	Intelekto, kiu enigas la piedojn en sakon de antaŭjuĝo, tiu ne povas kuri al la celo.
deu	Erfinden allein nützt nichts. Wir haben in Deutschland viel erfunden, aber nichts daraus gemacht.
spa	Los gatos pueden trepar a los árboles, cosa que los perros no pueden hacer.
epo	Inventi sole ne helpas. Ni inventis en Germanujo multon, sed faris nenion el ĝi.
deu	Die sicherste Politik ist vielleicht diejenige, die keine Indiskretionen zu fürchten braucht.
epo	La plej sekura politiko estas eble tiu, kiu ne bezonas timi iujn maldiskretecojn.
deu	Die Wissenschaft ist ein Ozean. Er steht dem Nachen so gut offen wie der Fregatte. Der eine fährt mit einer Ladung wertvoller Güter über ihn dahin, der andere gondelt und angelt nach Heringen.
deu	Unser Schicksal tragen, heißt, es besiegen.
epo	Nian sorton elteni signifas privenki ĝin.
deu	Kooperieren NGOs mit afrikanischen Menschenschleusern, um Migranten von der Küste Afrikas nach Europa zu transportieren?
